Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes,Sh,SoT,Dist,PK,PKatt,Season,Team
1998-09-16,,Champions Lg,Group stage,Wed,Away,D,3,3,eng Manchester Utd,,,,,,,Stefano Braschi,Match Report,,,,,2.0,,1999,Barcelona
1998-09-30,,Champions Lg,Group stage,Wed,Home,W,2,0,dk Brøndby,,,,,,,Gerd Grabher,Match Report,,,,,0.0,,1999,Barcelona
1998-10-21,,Champions Lg,Group stage,Wed,Away,L,0,1,de Bayern Munich,,,,,,,Anders Frisk,Match Report,,,,,0.0,,1999,Barcelona
1998-11-04,,Champions Lg,Group stage,Wed,Home,L,1,2,de Bayern Munich,,,,,,,Pierluigi Collina,Match Report,,,,,1.0,,1999,Barcelona
1998-11-25,,Champions Lg,Group stage,Wed,Home,D,3,3,eng Manchester Utd,,,,,,,Günter Benkö,Match Report,,,,,0.0,,1999,Barcelona
1998-12-09,,Champions Lg,Group stage,Wed,Away,W,2,0,dk Brøndby,,,,,,,Nikolay Levnikov,Match Report,,,,,0.0,,1999,Barcelona
1998-09-16,,Champions Lg,Group stage,Wed,Home,W,2,0,it Inter,,,,,,,Hugh Dallas,Match Report,,,,,1.0,,1999,Real Madrid
1998-09-30,,Champions Lg,Group stage,Wed,Away,L,1,2,ru Spartak Moscow,,,,,,,Bernd Heynemann,Match Report,,,,,0.0,,1999,Real Madrid
1998-10-21,,Champions Lg,Group stage,Wed,Home,W,6,1,at Sturm Graz,,,,,,,Graham Barber,Match Report,,,,,0.0,,1999,Real Madrid
1998-11-05,,Champions Lg,Group stage,Thu,Away,W,5,1,at Sturm Graz,,,,,,,Karl-Erik Nilsson,Match Report,,,,,0.0,,1999,Real Madrid
1998-11-25,,Champions Lg,Group stage,Wed,Away,L,1,3,it Inter,,,,,,,Markus Merk,Match Report,,,,,0.0,,1999,Real Madrid
1998-12-09,,Champions Lg,Group stage,Wed,Home,W,2,1,ru Spartak Moscow,,,,,,,László Vagner,Match Report,,,,,0.0,,1999,Real Madrid
1999-03-03,,Champions Lg,Quarter-finals,Wed,Home,D,1,1,ua Dynamo Kyiv,,,,,,,Stefano Braschi,Match Report,Leg 1 of 2,,,,0.0,,1999,Real Madrid
1999-03-17,,Champions Lg,Quarter-finals,Wed,Away,L,0,2,ua Dynamo Kyiv,,,,,,,Anders Frisk,Match Report,Leg 2 of 2; Dynamo Kyiv won,,,,0.0,,1999,Real Madrid
1997-08-13,,Champions Lg,Second qualifying round,Wed,Home,W,3,2,lv Skonto FC,,,,,,,Fernand Meese,Match Report,Leg 1 of 2,,,,1.0,,1998,Barcelona
1997-08-27,,Champions Lg,Second qualifying round,Wed,Away,W,1,0,lv Skonto FC,,,,,,,Terje Hauge,Match Report,Leg 2 of 2; Barcelona won,,,,0.0,,1998,Barcelona
1997-09-17,,Champions Lg,Group stage,Wed,Away,L,2,3,eng Newcastle Utd,,,,,,,Pierluigi Collina,Match Report,,,,,0.0,,1998,Barcelona
1997-10-01,,Champions Lg,Group stage,Wed,Home,D,2,2,nl PSV,,,,,,,Hellmut Krug,Match Report,,,,,0.0,,1998,Barcelona
1997-10-22,,Champions Lg,Group stage,Wed,Away,L,0,3,ua Dynamo Kyiv,,,,,,,Markus Merk,Match Report,,,,,0.0,,1998,Barcelona
1997-11-05,,Champions Lg,Group stage,Wed,Home,L,0,4,ua Dynamo Kyiv,,,,,,,Hugh Dallas,Match Report,,,,,0.0,,1998,Barcelona
1997-11-26,,Champions Lg,Group stage,Wed,Home,W,1,0,eng Newcastle Utd,,,,,,,Marc Batta,Match Report,,,,,0.0,,1998,Barcelona
1997-12-10,,Champions Lg,Group stage,Wed,Away,D,2,2,nl PSV,,,,,,,Anders Frisk,Match Report,,,,,0.0,,1998,Barcelona
1997-09-17,,Champions Lg,Group stage,Wed,Home,W,4,1,no Rosenborg,,,,,,,Gilles Veissière,Match Report,,,,,0.0,,1998,Real Madrid
1997-10-01,,Champions Lg,Group stage,Wed,Away,W,2,0,pt Porto,,,,,,,Piero Ceccarini,Match Report,,,,,0.0,,1998,Real Madrid
1997-10-22,,Champions Lg,Group stage,Wed,Home,W,5,1,gr Olympiacos,,,,,,,Pierluigi Collina,Match Report,,,,,2.0,,1998,Real Madrid
1997-11-05,,Champions Lg,Group stage,Wed,Away,D,0,0,gr Olympiacos,,,,,,,Hellmut Krug,Match Report,,,,,0.0,,1998,Real Madrid
1997-11-27,,Champions Lg,Group stage,Thu,Away,L,0,2,no Rosenborg,,,,,,,Paul Durkin,Match Report,,,,,0.0,,1998,Real Madrid
1997-12-10,,Champions Lg,Group stage,Wed,Home,W,4,0,pt Porto,,,,,,,Pierluigi Pairetto,Match Report,,,,,1.0,,1998,Real Madrid
1998-03-04,,Champions Lg,Quarter-finals,Wed,Away,D,1,1,de Leverkusen,,,,,,,Kim Milton Nielsen,Match Report,Leg 1 of 2,,,,0.0,,1998,Real Madrid
1998-03-18,,Champions Lg,Quarter-finals,Wed,Home,W,3,0,de Leverkusen,,,,,,,Nikolai Levnikov,Match Report,Leg 2 of 2; Real Madrid won,,,,1.0,,1998,Real Madrid
1998-04-01,,Champions Lg,Semi-finals,Wed,Home,W,2,0,de Dortmund,,,,,,,Mario van der Ende,Match Report,Leg 1 of 2,,,,0.0,,1998,Real Madrid
1998-04-15,,Champions Lg,Semi-finals,Wed,Away,D,0,0,de Dortmund,,,,,,,Paul Durkin,Match Report,Leg 2 of 2; Real Madrid won,,,,0.0,,1998,Real Madrid
1998-05-20,,Champions Lg,Final,Wed,Neutral,W,1,0,it Juventus,,,,,,,Hellmut Krug,Match Report,,,,,0.0,,1998,Real Madrid
1996-09-11,,Champions Lg,Group stage,Wed,Home,W,4,0,ro Steaua,,,,,,,Kim Milton Nielsen,Match Report,,,,,0.0,,1997,Atletico Madrid
1996-09-25,,Champions Lg,Group stage,Wed,Away,W,4,1,pl Widzew Łódź,,,,,,,Anders Frisk,Match Report,,,,,0.0,,1997,Atletico Madrid
1996-10-16,,Champions Lg,Group stage,Wed,Home,L,0,1,de Dortmund,,,,,,,Michel Piraux,Match Report,,,,,0.0,,1997,Atletico Madrid
1996-10-30,,Champions Lg,Group stage,Wed,Away,W,2,1,de Dortmund,,,,,,,László Vagner,Match Report,,,,,0.0,,1997,Atletico Madrid
1996-11-20,,Champions Lg,Group stage,Wed,Away,D,1,1,ro Steaua,,,,,,,Urs Meier,Match Report,,,,,0.0,,1997,Atletico Madrid
1996-12-04,,Champions Lg,Group stage,Wed,Home,W,1,0,pl Widzew Łódź,,,,,,,Vaclav Krondl,Match Report,,,,,0.0,,1997,Atletico Madrid
1997-03-05,,Champions Lg,Quarter-finals,Wed,Away,D,1,1,nl Ajax,,,,,,,Markus Merk,Match Report,Leg 1 of 2,,,,0.0,,1997,Atletico Madrid
1997-03-19,,Champions Lg,Quarter-finals,Wed,Home,L,2,3,nl Ajax,,,,,,,Serge Muhmenthaler,Match Report,Leg 2 of 2; Ajax won; Required Extra Time,,,,1.0,,1997,Atletico Madrid
1995-09-13,,Champions Lg,Group stage,Wed,Away,L,0,1,nl Ajax,,,,,,,Piero Ceccarini,Match Report,,,,,0.0,,1996,Real Madrid
1995-09-27,,Champions Lg,Group stage,Wed,Home,W,2,0,ch Grasshopper,,,,,,,Zbigniew Przesmycki,Match Report,,,,,0.0,,1996,Real Madrid
1995-10-18,,Champions Lg,Group stage,Wed,Home,W,6,1,hu Ferencváros,,,,,,,Atanas Uzunov,Match Report,,,,,0.0,,1996,Real Madrid
1995-11-01,,Champions Lg,Group stage,Wed,Away,D,1,1,hu Ferencváros,,,,,,,Paul Durkin,Match Report,,,,,0.0,,1996,Real Madrid
1995-11-22,,Champions Lg,Group stage,Wed,Home,L,0,2,nl Ajax,,,,,,,Hellmut Krug,Match Report,,,,,0.0,,1996,Real Madrid
1995-12-06,,Champions Lg,Group stage,Wed,Away,W,2,0,ch Grasshopper,,,,,,,James Mccluskey,Match Report,,,,,0.0,,1996,Real Madrid
1996-03-06,,Champions Lg,Quarter-finals,Wed,Home,W,1,0,it Juventus,,,,,,,Kurt Röthlisberger,Match Report,Leg 1 of 2,,,,0.0,,1996,Real Madrid
1996-03-20,,Champions Lg,Quarter-finals,Wed,Away,L,0,2,it Juventus,,,,,,,Mario van der Ende,Match Report,Leg 2 of 2; Juventus won,,,,0.0,,1996,Real Madrid
1994-09-14,,Champions Lg,Group stage,Wed,Home,W,2,1,tr Galatasaray,,,,,,,Piero Ceccarini,Match Report,,,,,0.0,,1995,Barcelona
1994-09-28,,Champions Lg,Group stage,Wed,Away,L,1,2,se Göteborg,,,,,,,Bernd Heynemann,Match Report,,,,,0.0,,1995,Barcelona
1994-10-19,,Champions Lg,Group stage,Wed,Away,D,2,2,eng Manchester Utd,,,,,,,Ion Craciunescu,Match Report,,,,,0.0,,1995,Barcelona
1994-11-02,,Champions Lg,Group stage,Wed,Home,W,4,0,eng Manchester Utd,,,,,,,Joël Quiniou,Match Report,,,,,0.0,,1995,Barcelona
1994-11-23,,Champions Lg,Group stage,Wed,Away,L,1,2,tr Galatasaray,,,,,,,Vadim Zhuk,Match Report,,,,,0.0,,1995,Barcelona
1994-12-07,,Champions Lg,Group stage,Wed,Home,D,1,1,se Göteborg,,,,,,,Frans van den Wijngaert,Match Report,,,,,0.0,,1995,Barcelona
1995-03-01,,Champions Lg,Quarter-finals,Wed,Home,D,1,1,fr Paris S-G,,,,,,,Vaclav Krondl,Match Report,Leg 1 of 2,,,,0.0,,1995,Barcelona
1995-03-15,,Champions Lg,Quarter-finals,Wed,Away,L,1,2,fr Paris S-G,,,,,,,Gerd Grabher,Match Report,Leg 2 of 2; Paris S-G won,,,,0.0,,1995,Barcelona
1993-09-15,,Champions Lg,First round,Wed,Away,L,1,3,ua Dynamo Kyiv,,,,,,,Philip Don,Match Report,Leg 1 of 2,,,,1.0,,1994,Barcelona
1993-09-29,,Champions Lg,First round,Wed,Home,W,4,1,ua Dynamo Kyiv,,,,,,,Angelo Amendolia,Match Report,Leg 2 of 2; Barcelona won,,,,0.0,,1994,Barcelona
1993-10-20,,Champions Lg,Second round,Wed,Home,W,3,0,at Austria Wien,,,,,,,Hellmut Krug,Match Report,Leg 1 of 2,,,,1.0,,1994,Barcelona
1993-11-03,,Champions Lg,Second round,Wed,Away,W,2,1,at Austria Wien,,,,,,,James McCluskey,Match Report,Leg 2 of 2; Barcelona won,,,,0.0,,1994,Barcelona
1993-11-24,,Champions Lg,Group stage,Wed,Away,D,0,0,tr Galatasaray,,,,,,,Frans van den Wijngaert,Match Report,,,,,0.0,,1994,Barcelona
1993-12-08,,Champions Lg,Group stage,Wed,Home,W,2,0,fr Monaco,,,,,,,Kim Milton Nielsen,Match Report,,,,,0.0,,1994,Barcelona
1994-03-02,,Champions Lg,Group stage,Wed,Away,D,2,2,ru Spartak Moscow,,,,,,,Sándor Puhl,Match Report,,,,,0.0,,1994,Barcelona
1994-03-16,,Champions Lg,Group stage,Wed,Home,W,5,1,ru Spartak Moscow,,,,,,,Serge Muhmenthaler,Match Report,,,,,1.0,,1994,Barcelona
1994-03-30,,Champions Lg,Group stage,Wed,Home,W,3,0,tr Galatasaray,,,,,,,Leslie Mottram,Match Report,,,,,1.0,,1994,Barcelona
1994-04-13,,Champions Lg,Group stage,Wed,Away,W,1,0,fr Monaco,,,,,,,Ion Craciunescu,Match Report,,,,,0.0,,1994,Barcelona
1994-04-27,,Champions Lg,Semi-finals,Wed,Home,W,3,0,pt Porto,,,,,,,Vadim Zhuk,Match Report,,,,,0.0,,1994,Barcelona
1994-05-18,,Champions Lg,Final,Wed,Neutral,L,0,4,it Milan,,,,,,,Philip Don,Match Report,,,,,0.0,,1994,Barcelona
2022-09-06,21:00,Champions Lg,Group stage,Tue,Home,W,2,1,it Juventus,1.7,1.0,57.0,47415.0,Marquinhos,3-4-3,Anthony Taylor,Match Report,,15.0,6.0,18.8,0.0,0.0,2023,Paris Saint Germain
2022-09-14,22:00,Champions Lg,Group stage,Wed,Away,W,3,1,il Maccabi Haifa,1.8,1.0,56.0,30412.0,Marquinhos,3-4-3,Daniel Siebert,Match Report,,16.0,6.0,16.6,0.0,0.0,2023,Paris Saint Germain
2022-10-05,20:00,Champions Lg,Group stage,Wed,Away,D,1,1,pt Benfica,1.0,1.4,64.0,62295.0,Marquinhos,3-4-3,Jesús Gil,Match Report,,15.0,7.0,20.4,0.0,0.0,2023,Paris Saint Germain
2022-10-11,21:00,Champions Lg,Group stage,Tue,Home,D,1,1,pt Benfica,1.2,1.2,61.0,46435.0,Marquinhos,3-4-3,Michael Oliver,Match Report,,6.0,2.0,18.6,1.0,1.0,2023,Paris Saint Germain
2022-10-25,21:00,Champions Lg,Group stage,Tue,Home,W,7,2,il Maccabi Haifa,2.6,0.8,62.0,46435.0,Marquinhos,4-3-1-2,Felix Zwayer,Match Report,,21.0,9.0,17.0,0.0,0.0,2023,Paris Saint Germain
2022-11-02,21:00,Champions Lg,Group stage,Wed,Away,W,2,1,it Juventus,0.5,1.6,53.0,41089.0,Marquinhos,4-3-1-2,Carlos del Cerro,Match Report,,7.0,5.0,20.5,0.0,0.0,2023,Paris Saint Germain
2023-02-14,21:00,Champions Lg,Round of 16,Tue,Home,L,0,1,de Bayern Munich,0.8,1.4,46.0,46435.0,Marquinhos,4-4-2,Michael Oliver,Match Report,Leg 1 of 2,9.0,4.0,16.0,0.0,0.0,2023,Paris Saint Germain
2023-03-08,21:00,Champions Lg,Round of 16,Wed,Away,L,0,2,de Bayern Munich,1.1,1.7,55.0,75000.0,Marquinhos,3-5-2,Daniele Orsato,Match Report,Leg 2 of 2; Bayern Munich won,10.0,2.0,12.8,0.0,0.0,2023,Paris Saint Germain
2021-09-15,21:00,Champions Lg,Group stage,Wed,Away,D,1,1,be Club Brugge,1.4,1.3,64.0,27546.0,Marquinhos,4-3-3,Sandro Schärer,Match Report,,9.0,4.0,15.0,0.0,0.0,2022,Paris Saint Germain
2021-09-28,21:00,Champions Lg,Group stage,Tue,Home,W,2,0,eng Manchester City,0.4,1.9,46.0,37350.0,Marquinhos,4-3-3,Carlos del Cerro,Match Report,,6.0,3.0,15.8,0.0,0.0,2022,Paris Saint Germain
2021-10-19,21:00,Champions Lg,Group stage,Tue,Home,W,3,2,de RB Leipzig,3.0,2.1,64.0,47359.0,Marquinhos,4-3-3,Marco Guida,Match Report,,10.0,3.0,18.2,1.0,2.0,2022,Paris Saint Germain
2021-11-03,21:00,Champions Lg,Group stage,Wed,Away,D,2,2,de RB Leipzig,2.1,3.3,46.0,39794.0,Marquinhos,4-3-3,Andreas Ekberg,Match Report,,7.0,4.0,11.7,0.0,0.0,2022,Paris Saint Germain
2021-11-24,20:00,Champions Lg,Group stage,Wed,Away,L,1,2,eng Manchester City,1.0,2.1,46.0,52030.0,Marquinhos,4-3-3,Daniele Orsato,Match Report,,7.0,2.0,18.0,0.0,0.0,2022,Paris Saint Germain
2021-12-07,18:45,Champions Lg,Group stage,Tue,Home,W,4,1,be Club Brugge,3.6,1.1,60.0,47492.0,Marquinhos,4-3-3,Jesús Gil,Match Report,,16.0,8.0,16.6,1.0,1.0,2022,Paris Saint Germain
2022-02-15,21:00,Champions Lg,Round of 16,Tue,Home,W,1,0,es Real Madrid,2.0,0.2,57.0,47443.0,Marquinhos,4-3-3,Daniele Orsato,Match Report,Leg 1 of 2,20.0,7.0,20.6,0.0,1.0,2022,Paris Saint Germain
2022-03-09,21:00,Champions Lg,Round of 16,Wed,Away,L,1,3,es Real Madrid,0.8,2.0,56.0,59895.0,Marquinhos,4-3-3,Danny Makkelie,Match Report,Leg 2 of 2; Real Madrid won,10.0,4.0,16.7,0.0,0.0,2022,Paris Saint Germain
2020-10-20,21:00,Champions Lg,Group stage,Tue,Home,L,1,2,eng Manchester Utd,1.4,1.4,61.0,,Presnel Kimpembe,4-3-3,Antonio Matéu Lahoz,Match Report,,14.0,5.0,19.3,0.0,0.0,2021,Paris Saint Germain
2020-10-28,20:55,Champions Lg,Group stage,Wed,Away,W,2,0,tr Başakşehir,2.4,0.9,53.0,350.0,Marquinhos,4-4-2,Andreas Ekberg,Match Report,,18.0,4.0,17.4,0.0,0.0,2021,Paris Saint Germain
2020-11-04,21:00,Champions Lg,Group stage,Wed,Away,L,1,2,de RB Leipzig,1.3,1.9,51.0,,Marquinhos,4-3-3,Szymon Marciniak,Match Report,,7.0,1.0,16.9,0.0,1.0,2021,Paris Saint Germain
2020-11-24,21:00,Champions Lg,Group stage,Tue,Home,W,1,0,de RB Leipzig,1.1,1.4,38.0,,Marquinhos,4-3-3,Danny Makkelie,Match Report,,7.0,2.0,21.6,1.0,1.0,2021,Paris Saint Germain
2020-12-02,20:00,Champions Lg,Group stage,Wed,Away,W,3,1,eng Manchester Utd,2.8,1.2,55.0,,Marquinhos,4-3-3,Daniele Orsato,Match Report,,13.0,6.0,14.1,0.0,0.0,2021,Paris Saint Germain
2020-12-09,18:55,Champions Lg,Group stage,Wed,Home,W,5,1,tr Başakşehir,3.1,0.8,68.0,,Marquinhos,5-3-2,Danny Makkelie,Match Report,,19.0,8.0,19.9,1.0,1.0,2021,Paris Saint Germain
2021-02-16,21:00,Champions Lg,Round of 16,Tue,Away,W,4,1,es Barcelona,2.8,1.6,47.0,,Marquinhos,4-3-3,Björn Kuipers,Match Report,Leg 1 of 2,16.0,8.0,16.3,0.0,0.0,2021,Paris Saint Germain
2021-03-10,21:00,Champions Lg,Round of 16,Wed,Home,D,1,1,es Barcelona,1.7,2.2,28.0,,Marquinhos,4-3-3,Anthony Taylor,Match Report,Leg 2 of 2; Paris S-G won,6.0,2.0,17.0,1.0,1.0,2021,Paris Saint Germain
2021-04-07,21:00,Champions Lg,Quarter-finals,Wed,Away,W,3,2,de Bayern Munich,1.3,3.7,36.0,,Marquinhos,4-2-3-1,Antonio Matéu Lahoz,Match Report,Leg 1 of 2,6.0,4.0,13.9,0.0,0.0,2021,Paris Saint Germain
2021-04-13,21:00,Champions Lg,Quarter-finals,Tue,Home,L,0,1,de Bayern Munich,1.6,1.5,45.0,,Presnel Kimpembe,4-2-3-1,Daniele Orsato,Match Report,Leg 2 of 2; Paris S-G won,10.0,3.0,15.2,0.0,0.0,2021,Paris Saint Germain
2021-04-28,21:00,Champions Lg,Semi-finals,Wed,Home,L,1,2,eng Manchester City,1.0,0.8,41.0,,Marquinhos,4-2-3-1,Felix Brych,Match Report,Leg 1 of 2,10.0,4.0,14.0,0.0,0.0,2021,Paris Saint Germain
2021-05-04,20:00,Champions Lg,Semi-finals,Tue,Away,L,0,2,eng Manchester City,0.8,1.4,56.0,,Marquinhos,4-3-3,Björn Kuipers,Match Report,Leg 2 of 2; Manchester City won,14.0,0.0,20.1,0.0,0.0,2021,Paris Saint Germain
2019-09-18,21:00,Champions Lg,Group stage,Wed,Home,W,3,0,es Real Madrid,1.7,0.6,52.0,46361.0,Thiago Silva,4-3-3,Anthony Taylor,Match Report,,9.0,5.0,14.1,0.0,0.0,2020,Paris Saint Germain
2019-10-01,22:00,Champions Lg,Group stage,Tue,Away,W,1,0,tr Galatasaray,2.6,0.5,50.0,46532.0,Thiago Silva,4-3-3,Szymon Marciniak,Match Report,,16.0,6.0,15.4,0.0,0.0,2020,Paris Saint Germain
2019-10-22,21:00,Champions Lg,Group stage,Tue,Away,W,5,0,be Club Brugge,3.5,0.3,54.0,26946.0,Thiago Silva,4-3-3,Daniel Siebert,Match Report,,13.0,8.0,18.1,0.0,0.0,2020,Paris Saint Germain
2019-11-06,21:00,Champions Lg,Group stage,Wed,Home,W,1,0,be Club Brugge,1.9,1.8,64.0,47418.0,Thiago Silva,4-3-3,Bobby Madden,Match Report,,10.0,2.0,14.5,0.0,0.0,2020,Paris Saint Germain
2019-11-26,21:00,Champions Lg,Group stage,Tue,Away,D,2,2,es Real Madrid,2.4,3.9,47.0,75534.0,Thiago Silva,4-3-3,Artur Soares Dias,Match Report,,13.0,4.0,17.6,0.0,0.0,2020,Paris Saint Germain
2019-12-11,21:00,Champions Lg,Group stage,Wed,Home,W,5,0,tr Galatasaray,4.4,0.3,60.0,46509.0,Marquinhos,4-2-2-2,István Kovács,Match Report,,13.0,9.0,13.4,1.0,1.0,2020,Paris Saint Germain
2020-02-18,21:00,Champions Lg,Round of 16,Tue,Away,L,1,2,de Dortmund,1.5,1.3,53.0,66099.0,Thiago Silva,3-4-3,Antonio Matéu Lahoz,Match Report,Leg 1 of 2,10.0,3.0,16.5,0.0,0.0,2020,Paris Saint Germain
2020-03-11,21:00,Champions Lg,Round of 16,Wed,Home,W,2,0,de Dortmund,1.2,0.5,47.0,,Marquinhos,4-2-2-2,Anthony Taylor,Match Report,Leg 2 of 2; Paris S-G won,8.0,4.0,20.5,0.0,0.0,2020,Paris Saint Germain
2020-08-12,21:00,Champions Lg,Quarter-finals,Wed,Neutral,W,2,1,it Atalanta,2.8,0.5,62.0,,Thiago Silva,4-3-3,Anthony Taylor,Match Report,,17.0,6.0,17.1,0.0,0.0,2020,Paris Saint Germain
2020-08-18,20:00,Champions Lg,Semi-finals,Tue,Neutral,W,3,0,de RB Leipzig,3.2,1.0,57.0,,Thiago Silva,4-3-3,Björn Kuipers,Match Report,,14.0,9.0,16.3,0.0,0.0,2020,Paris Saint Germain
2020-08-23,20:00,Champions Lg,Final,Sun,Neutral,L,0,1,de Bayern Munich,1.1,1.5,39.0,,Thiago Silva,4-3-3,Daniele Orsato,Match Report,,10.0,3.0,15.7,0.0,0.0,2020,Paris Saint Germain
2018-09-18,20:00,Champions Lg,Group stage,Tue,Away,L,2,3,eng Liverpool,0.8,2.3,47.0,52478.0,Thiago Silva,4-3-3,Baris Şimşek,Match Report,,9.0,5.0,19.4,0.0,0.0,2019,Paris Saint Germain
2018-10-03,18:55,Champions Lg,Group stage,Wed,Home,W,6,1,rs Red Star,5.4,0.3,73.0,39979.0,Thiago Silva,4-2-3-1,Artur Dias,Match Report,,34.0,17.0,14.2,0.0,0.0,2019,Paris Saint Germain
2018-10-24,21:00,Champions Lg,Group stage,Wed,Home,D,2,2,it Napoli,1.1,1.7,53.0,46274.0,Marquinhos,4-2-3-1,Tobias Stieler,Match Report,,16.0,6.0,18.0,0.0,0.0,2019,Paris Saint Germain
2018-11-06,21:00,Champions Lg,Group stage,Tue,Away,D,1,1,it Napoli,1.3,2.0,56.0,55489.0,Thiago Silva,3-5-2,Björn Kuipers,Match Report,,9.0,3.0,17.9,0.0,0.0,2019,Paris Saint Germain
2018-11-28,21:00,Champions Lg,Group stage,Wed,Home,W,2,1,eng Liverpool,1.5,1.3,44.0,46880.0,Thiago Silva,4-4-2,Tomasz Musiał,Match Report,,12.0,8.0,16.4,0.0,0.0,2019,Paris Saint Germain
2018-12-11,21:00,Champions Lg,Group stage,Tue,Away,W,4,1,rs Red Star,2.9,0.4,69.0,48357.0,Thiago Silva,4-4-2,William Collum,Match Report,,15.0,9.0,17.0,0.0,0.0,2019,Paris Saint Germain
2019-02-12,20:00,Champions Lg,Round of 16,Tue,Away,W,2,0,eng Manchester Utd,2.5,0.4,55.0,74054.0,Thiago Silva,4-2-3-1,Daniele Orsato,Match Report,Leg 1 of 2,12.0,5.0,17.0,0.0,0.0,2019,Paris Saint Germain
2019-03-06,21:00,Champions Lg,Round of 16,Wed,Home,L,1,3,eng Manchester Utd,1.4,2.1,71.0,47441.0,Thiago Silva,3-4-3,Damir Skomina,Match Report,Leg 2 of 2; Manchester Utd won,12.0,4.0,13.4,0.0,0.0,2019,Paris Saint Germain
2017-09-12,19:45,Champions Lg,Group stage,Tue,Away,W,5,0,sct Celtic,2.5,0.4,68.0,57562.0,Thiago Silva,4-3-3,Daniele Orsato,Match Report,,9.0,5.0,16.9,1.0,1.0,2018,Paris Saint Germain
2017-09-27,20:45,Champions Lg,Group stage,Wed,Home,W,3,0,de Bayern Munich,2.0,1.0,37.0,46252.0,Thiago Silva,4-3-3,Antonio Matéu Lahoz,Match Report,,12.0,5.0,19.2,0.0,0.0,2018,Paris Saint Germain
2017-10-18,20:45,Champions Lg,Group stage,Wed,Away,W,4,0,be Anderlecht,3.3,1.2,50.0,19108.0,Thiago Motta,4-3-3,Pavel Královec,Match Report,,17.0,6.0,15.0,0.0,0.0,2018,Paris Saint Germain
2017-10-31,20:45,Champions Lg,Group stage,Tue,Home,W,5,0,be Anderlecht,2.6,0.2,57.0,46403.0,Thiago Silva,4-3-3,David Fernández,Match Report,,24.0,10.0,17.5,0.0,0.0,2018,Paris Saint Germain
2017-11-22,20:45,Champions Lg,Group stage,Wed,Home,W,7,1,sct Celtic,2.8,0.3,63.0,46288.0,Thiago Silva,4-3-3,Tasos Sidiropoulos,Match Report,,24.0,11.0,18.4,0.0,0.0,2018,Paris Saint Germain
2017-12-05,20:45,Champions Lg,Group stage,Tue,Away,L,1,3,de Bayern Munich,1.9,1.8,52.0,70000.0,Thiago Silva,4-3-3,Cüneyt Çakιr,Match Report,,15.0,8.0,16.4,0.0,0.0,2018,Paris Saint Germain
2018-02-14,20:45,Champions Lg,Round of 16,Wed,Away,L,1,3,es Real Madrid,1.0,2.4,49.0,78158.0,Marquinhos,4-3-3,Gianluca Rocchi,Match Report,Leg 1 of 2,12.0,4.0,16.0,0.0,0.0,2018,Paris Saint Germain
2018-03-06,20:45,Champions Lg,Round of 16,Tue,Home,L,1,2,es Real Madrid,1.1,2.2,50.0,46585.0,Thiago Silva,4-3-3,Felix Brych,Match Report,Leg 2 of 2; Real Madrid won,8.0,3.0,15.4,0.0,0.0,2018,Paris Saint Germain
2016-09-13,20:45,Champions Lg,Group stage,Tue,Home,D,1,1,eng Arsenal,,,53.0,46440.0,Thiago Silva,4-3-3,Viktor Kassai,Match Report,,11.0,4.0,,0.0,0.0,2017,Paris Saint Germain
2016-09-28,21:45,Champions Lg,Group stage,Wed,Away,W,3,1,bg Ludogorets,,,64.0,17155.0,Thiago Silva,4-3-3,Pavel Královec,Match Report,,17.0,7.0,,0.0,0.0,2017,Paris Saint Germain
2016-10-19,20:45,Champions Lg,Group stage,Wed,Home,W,3,0,ch Basel,,,65.0,46488.0,Thiago Silva,4-3-3,Deniz Aytekin,Match Report,,13.0,6.0,,1.0,1.0,2017,Paris Saint Germain
2016-11-01,20:45,Champions Lg,Group stage,Tue,Away,W,2,1,ch Basel,,,66.0,34639.0,Thiago Silva,4-3-3,Ovidiu Hațegan,Match Report,,19.0,8.0,,0.0,0.0,2017,Paris Saint Germain
2016-11-23,19:45,Champions Lg,Group stage,Wed,Away,D,2,2,eng Arsenal,,,54.0,59628.0,Thiago Silva,4-3-3,Felix Brych,Match Report,,14.0,2.0,,0.0,0.0,2017,Paris Saint Germain
2016-12-06,20:45,Champions Lg,Group stage,Tue,Home,D,2,2,bg Ludogorets,,,64.0,42650.0,Thiago Silva,4-2-3-1,Tasos Sidiropoulos,Match Report,,25.0,5.0,,0.0,0.0,2017,Paris Saint Germain
2017-02-14,20:45,Champions Lg,Round of 16,Tue,Home,W,4,0,es Barcelona,,,43.0,46484.0,Blaise Matuidi,4-3-3,Szymon Marciniak,Match Report,Leg 1 of 2,16.0,10.0,,0.0,0.0,2017,Paris Saint Germain
2017-03-08,20:45,Champions Lg,Round of 16,Wed,Away,L,1,6,es Barcelona,,,29.0,96290.0,Thiago Silva,4-5-1,Deniz Aytekin,Match Report,Leg 2 of 2; Barcelona won,8.0,3.0,,0.0,0.0,2017,Paris Saint Germain
2015-09-15,20:45,Champions Lg,Group stage,Tue,Home,W,2,0,se Malmö,,,69.0,46612.0,Thiago Silva,4-3-3,Sergey Karasev,Match Report,,22.0,10.0,,0.0,0.0,2016,Paris Saint Germain
